Ag,CdTe,M_i_old,2.611,13.618,0,-2,5,11,0.5,3,3,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
Cd,CdTe,M_Cd,1.525,4.597,2,2,5,12,0,0,4,0,0,0,0,0,0,0,0,0
Ba,CdTe,M_i_Te_site,2.773,16.015,0,-2,6,2,0.75,3,4,1.42,137.33,1.98,502.9,2.22,-52,0.89,56,2
Mg,CdTe,M_i_old,1.022,2.777,0,2,3,2,0.5,3,3,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2
Pb,CdTe,M_i_old,2.587,13.289,0,-2,6,14,0.5,3,3,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4
V,CdTe,M_Cd,1.905,6.72,2,1,4,5,0,0,4,-0.41,-61.4685,-0.19,-217.7,-0.168,50,-0.06,-25,3
Au,CdSe,M_i_Cd_site,2.263,9.611,0,-1,6,11,0.25,4,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
Os,CdTe,M_i_old,2.236,9.359,0,-2,6,8,0.5,3,3,0.63,190.2,1.26,840,1.34,110,2.2,76,8
F,CdTe,M_i_old,-0.529,0.589,0,2,2,17,0.5,3,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1
Fe,CdTe,M_i_Te_site,1.423,4.151,0,1,4,8,0.75,3,4,0.55,55.847,1.17,759.3,1.241,24,1.83,26,6
I,CdTe,M_Cd,-1.006,0.366,2,5,5,17,0,0,4,1.25,14.4945,-0.08,140.7,-0.159,295.3,0.97,5,5
Li,CdS,M_i_old,3.041,20.918,0,-1,2,1,0.5,3,3,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Pt,CdTe,M_Te,1.715,5.558,-2,-3,6,10,1,4,0,-0.34,67.48,-0.06,0.8,-0.22,15.15,0.18,26,-2
Mn,CdTe,M_Te,0.587,1.799,-2,-1,4,7,1,4,0,-0.3,-72.662,-0.19,-151.8,-0.36,-190.15,-0.55,-27,1
Ru,CdTe,M_i_Te_site,1.023,2.78,0,1,5,8,0.75,3,4,0.62,101.07,1.25,711,1.325,110,2.2,44,8
Cl,CdTe,M_i_Te_site,2.348,10.468,0,-2,3,17,0.75,3,4,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7
P,CdTe,M_Cd,2.355,10.539,2,0,3,15,0,0,4,-0.78,-81.43624,-0.35,144,-0.209,71.7,0.5,-33,3
Se,CdSe,M_Cd,1.968,7.158,2,1,4,16,0,0,4,-0.45,-33.45,-0.25,73.2,-0.089,194.96,0.86,14,4
As,CdTe,M_i_old,1.841,6.305,0,-1,4,15,0.5,3,3,0.58,74.9216,1.2,947,1.39,77,2.16,33,5
S,CdTe,M_i_old,1.293,3.644,0,-1,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Hf,CdSe,M_Se,-0.341,0.711,-2,1,6,4,1,4,0,0.33,99.53,0.28,-298.9,0.164,194.96,1.25,38,2
C,CdSe,M_Cd,1.512,4.537,2,2,2,14,0,0,4,-0.79,-100.399,-0.64,218.7,-0.579,122.3,0.86,42,2
Ta,CdTe,M_Cd,-0.129,0.879,2,5,6,5,0,0,4,-0.31,68.5379,-0.07,-106.7,-0.059,60,-0.19,25,3
Zr,CdTe,M_Te,1.054,2.868,-2,-2,5,4,1,4,0,-0.13,-36.376,0.09,-209.2,0,-140.15,-0.77,-12,-2
Zr,CdS,M_Cd,3.334,28.054,2,0,5,4,0,0,4,-0.11,-21.186,0.04,-207.7,0.111,50,-0.36,-8,2
Rb,CdTe,M_Te,1.888,6.609,-2,-2,5,1,1,4,0,0.64,-42.1322,0.8,-466.2,0.88,-143.26,-1.28,-15,-2
Te,CdTe,M_i_Te_site,2.198,9.005,0,-2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6
Ba,CdTe,M_Cd,1.713,5.547,2,2,6,2,0,0,4,0.47,24.92,0.57,-364.8,0.731,-52,-0.8,8,0
Tl,CdSe,M_Cd,-0.732,0.481,2,5,6,13,0,0,4,0.64,91.973,0.07,-278.4,0.221,30,0.35,33,1
Cr,CdTe,M_Cd,-0.362,0.697,2,4,4,6,0,0,4,-0.33,-60.414,-0.23,-214.9,-0.24,64,-0.03,-24,4
Hf,CdTe,M_Cd,2.394,10.96,2,0,6,4,0,0,4,-0.12,66.08,0.03,-225.7,0.075,0,-0.39,24,2
In,CdTe,M_i_old,-0.223,0.8,0,3,5,13,0.5,3,3,0.8,114.82,1.44,558.3,1.66,29,1.78,49,3
Br,CdTe,M_Te,1.667,5.296,-2,-2,4,17,1,4,0,0.99,-47.696,-0.22,270.7,-0.46,134.45,0.86,-17,1
N,CdTe,M_i_Cd_site,1.333,3.791,0,-2,2,15,0.25,4,3,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5
Cd,CdS,M_i_old,2.413,11.163,0,0,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Co,CdTe,M_Cd,-0.928,0.395,2,5,4,9,0,0,4,-0.3,-53.4768,-0.25,-109.7,-0.236,70,0.19,-21,1
P,CdTe,M_Cd,-0.808,0.446,2,5,3,15,0,0,4,-0.78,-81.43624,-0.35,144,-0.209,71.7,0.5,-33,3
S,CdTe,M_Te,-0.859,0.423,-2,1,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0
Ag,CdSe,M_i_old,-0.71,0.492,0,3,5,11,0.5,3,3,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
Ta,CdTe,M_i_Te_site,1.645,5.182,0,0,6,5,0.75,3,4,0.64,180.9479,1.34,761,1.43,60,1.5,73,5
Be,CdTe,M_Cd,-0.322,0.725,2,3,2,2,0,0,4,-0.5,-103.39782,-0.51,31.7,-0.369,-240,-0.12,-44,0
Si,CdTe,M_Cd,1.594,4.922,2,2,3,14,0,0,4,-0.69,-84.3245,-0.3,-81.3,-0.169,133.6,0.21,-34,2
Te,CdTe,M_Te,-0.791,0.453,-2,1,5,16,1,4,0,0,0,0,0,0,0,0,0,0
Co,CdSe,M_i_old,1.284,3.612,0,1,4,9,0.5,3,3,0.65,58.9332,1.16,758,1.253,70,1.88,27,3
Ba,CdTe,M_Cd,2.592,13.359,2,0,6,2,0,0,4,0.47,24.92,0.57,-364.8,0.731,-52,-0.8,8,0
Rh,CdS,M_i_S_site,1.752,5.764,0,0,5,9,0.75,3,4,0.67,102.9055,1.25,720,1.345,120,2.28,45,6
B,CdSe,M_i_Se_site,1.798,6.037,0,0,2,13,0.75,3,4,0.23,10.811,0.82,800.6,0.98,27,2.04,5,3
Au,CdTe,M_i_old,2.044,7.725,0,-1,6,11,0.5,3,3,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
Mo,CdTe,M_i_Te_site,0.11,1.116,0,3,5,6,0.75,3,4,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6
Si,CdTe,M_i_Cd_site,1.824,6.199,0,-1,3,14,0.25,4,3,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4
Al,CdTe,M_i_Te_site,0.559,1.748,0,3,3,13,0.75,3,4,0.54,26.98154,1.18,577.6,1.43,45,1.61,13,3
O,CdTe,M_i_old,-0.823,0.439,0,3,2,16,0.5,3,3,1.4,15.9994,0.73,1313.9,0.73,141.1,3.44,8,2
S,CdTe,M_i_old,-0.64,0.528,0,3,3,16,0.5,3,3,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
P,CdSe,M_i_old,-0.557,0.573,0,3,3,15,0.5,3,3,0.17,30.97376,1.06,1011.7,1.28,71.7,2.19,15,5
Rh,CdTe,M_Cd,1.922,6.833,2,0,5,9,0,0,4,-0.28,-9.5045,-0.16,-147.7,-0.144,120,0.59,-3,4
Ca,CdTe,M_Te,1.823,6.188,-2,-3,4,2,1,4,0,0.03,-87.522,0.38,-279.4,0.37,-346.15,-1.1,-32,-4
Si,CdSe,M_Se,2.21,9.111,-2,-4,3,14,1,4,0,-0.24,-50.8745,-0.05,-154.5,-0.08,61.36,0.65,20,2
W,CdTe,M_i_old,2.006,7.43,0,-1,6,6,0.5,3,3,0.6,183.85,1.3,770,1.37,60,2.36,74,6
As,CdTe,M_Cd,1.607,4.987,2,2,4,15,0,0,4,-0.37,-37.4884,-0.21,79.3,-0.099,77,0.47,-15,3
F,CdTe,M_i_Cd_site,-0.289,0.749,0,1,2,17,0.25,4,3,1.33,18.9984,0.72,1681,0.72,328,3.98,9,1
Mg,CdTe,M_Te,0.674,1.962,-2,0,3,2,1,4,0,-0.25,-103.295,0,-131.5,0,-420.15,-0.79,-40,-4
Ge,CdSe,M_Se,-0.52,0.594,-2,1,4,14,1,4,0,0.03,-6.35,0.06,-178.8,-0.03,74.96,0.54,2,2
Li,CdTe,M_i_old,1.767,5.856,0,0,2,1,0.5,3,3,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Ge,CdTe,M_i_old,0.314,1.369,0,2,4,14,0.5,3,3,0.53,72.61,1.22,762.1,1.37,120,2.01,32,4
Br,CdTe,M_i_Te_site,-0.638,0.529,0,3,4,17,0.75,3,4,1.96,79.904,1.14,1139.9,1.14,324.6,2.96,35,7
Pb,CdTe,M_Te,-0.395,0.674,-2,1,6,14,1,4,0,0.22,79.6,0.11,-153.7,0.15,-80.15,0.23,30,-2
Cd,CdS,M_i_old,3.519,33.734,0,-2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Ga,CdTe,M_i_Cd_site,1.336,3.805,0,1,4,13,0.25,4,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
K,CdSe,M_i_Cd_site,2.989,19.867,0,-2,4,1,0.25,4,3,1.51,39.0983,2.03,418.8,2.35,48.36,0.82,19,1
S,CdTe,M_i_Te_site,0.962,2.618,0,-1,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Cr,CdTe,M_i_old,1.284,3.609,0,1,4,6,0.5,3,3,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6
Ga,CdTe,M_Te,1.168,3.215,-2,-3,4,13,1,4,0,-0.35,-57.877,-0.1,-290.4,-0.19,-161.15,-0.29,-21,-3
S,CdTe,M_Te,1.387,4.005,-2,-2,3,16,1,4,0,-0.68,-95.534,-0.34,130.38,-0.33,10.27,0.48,-36,0
Zr,CdTe,M_i_Cd_site,1.341,3.824,0,1,5,4,0.25,4,3,0.84,91.224,1.45,660,1.6,50,1.33,40,4
Te,CdTe,M_i_Cd_site,-0.135,0.874,0,3,5,16,0.25,4,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6
Cr,CdTe,M_i_old,-0.152,0.859,0,2,4,6,0.5,3,3,0.62,51.996,1.18,652.8,1.249,64,1.66,24,6
Hg,CdTe,M_i_old,-0.619,0.539,0,3,6,12,0.5,3,3,1.02,200.59,1.49,1007,1.6,0,2,80,2
B,CdTe,M_Cd,1.87,6.491,2,1,2,13,0,0,4,-0.72,-101.599,-0.59,-67.1,-0.509,27,0.35,-43,1
Re,CdTe,M_i_Cd_site,0.049,1.05,0,3,6,7,0.25,4,3,0.53,186.207,1.28,760,1.37,14,1.9,75,7
Al,CdS,M_i_Cd_site,2.41,11.129,0,0,3,13,0.25,4,3,0.54,26.98154,1.18,577.6,1.43,45,1.61,13,3
Cs,CdTe,M_Te,0.869,2.385,-2,1,6,1,1,4,0,0.77,5.3054,0.99,-493.5,1.07,-144.66,-1.31,3,-5
Ga,CdS,M_i_old,2.317,10.144,0,0,4,13,0.5,3,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Ni,CdTe,M_Te,1.574,4.827,-2,-3,4,10,1,4,0,-0.28,-68.9066,-0.21,-132.5,-0.354,-79.15,-0.19,-24,-3
La,CdTe,M_Te,-0.065,0.937,-2,1,6,3,1,4,0,0.19,11.3055,-0.11,-331.1,0.277,-140.15,-1,5,-3
Bi,CdSe,M_i_Cd_site,1.182,3.261,0,2,6,15,0.25,4,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
Br,CdS,M_S,1.676,5.345,-2,-1,4,17,1,4,0,1.67,47.838,0.12,140.32,-0.13,124.18,0.38,19,1
Ta,CdTe,M_i_old,1.053,2.867,0,-2,6,5,0.5,3,3,0.64,180.9479,1.34,761,1.43,60,1.5,73,5
Ta,CdTe,M_Te,2.072,7.941,-2,-4,6,5,1,4,0,-0.33,53.3479,-0.02,-108.2,-0.17,-130.15,-0.6,21,-1
Cs,CdTe,M_i_Te_site,1.921,6.825,0,0,6,1,0.75,3,4,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1
Re,CdTe,M_Te,2.179,8.835,-2,-4,6,7,1,4,0,-0.44,58.607,-0.08,-109.2,-0.23,-176.15,-0.2,23,1
Ir,CdTe,M_i_Te_site,0.221,1.248,0,2,6,9,0.75,3,4,0.63,192.22,1.27,880,1.357,150,2.2,77,3
Zr,CdTe,M_i_Te_site,2.17,8.76,0,-1,5,4,0.75,3,4,0.84,91.224,1.45,660,1.6,50,1.33,40,4
Bi,CdSe,M_i_Cd_site,0.802,2.231,0,3,6,15,0.25,4,3,1.03,208.9804,1.46,703.3,1.7,110,2.02,83,5
Fe,CdTe,M_Cd,0.943,2.567,2,2,4,8,0,0,4,-0.4,-56.563,-0.24,-108.4,-0.248,24,0.14,-22,4
Rh,CdTe,M_Cd,-0.734,0.48,2,5,5,9,0,0,4,-0.28,-9.5045,-0.16,-147.7,-0.144,120,0.59,-3,4
Y,CdTe,M_Te,0.282,1.325,-2,0,5,3,1,4,0,0.05,-38.6941,0.26,-253.2,0.21,-190.15,-0.88,-13,-3
Zn,CdS,M_S,1.319,3.739,-2,0,4,12,1,4,0,0.45,33.324,0.23,-93.18,0.062,-200.42,-0.93,14,-4
Co,CdTe,M_i_Cd_site,-0.441,0.643,0,2,4,9,0.25,4,3,0.65,58.9332,1.16,758,1.253,70,1.88,27,3
Nb,CdTe,M_Cd,-0.218,0.804,2,5,5,5,0,0,4,-0.31,-19.5036,-0.07,-203.7,-0.06,96,-0.09,-7,3
B,CdTe,M_Te,-0.263,0.769,-2,-1,2,13,1,4,0,-0.74,-116.789,-0.54,-68.6,-0.62,-163.15,-0.06,-47,-3
V,CdTe,M_i_Cd_site,-0.685,0.504,0,3,4,5,0.25,4,3,0.54,50.9415,1.22,650,1.321,50,1.63,23,5
Mn,CdTe,M_i_old,0.676,1.965,0,2,4,7,0.5,3,3,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7
Ru,CdTe,M_Cd,-0.884,0.413,2,5,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,-4,6
Ir,CdS,M_i_S_site,1.781,5.936,0,0,6,9,0.75,3,4,0.63,192.22,1.27,880,1.357,150,2.2,77,3
Cl,CdTe,M_i_Cd_site,1.856,6.396,0,-1,3,17,0.25,4,3,1.81,35.4527,0.99,1251.1,0.99,348.8,3.16,17,7
Ir,CdTe,M_i_old,0.598,1.818,0,1,6,9,0.5,3,3,0.63,192.22,1.27,880,1.357,150,2.2,77,3
B,CdTe,M_Te,0.635,1.886,-2,-3,2,13,1,4,0,-0.74,-116.789,-0.54,-68.6,-0.62,-163.15,-0.06,-47,-3
Au,CdTe,M_Te,2.129,8.406,-2,-4,6,11,1,4,0,-0.12,69.3665,-0.02,20.9,-0.158,32.59,0.44,27,-3
Cu,CdSe,M_Cd,-0.877,0.416,2,5,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,19,0
N,CdTe,M_Cd,0.604,1.83,2,3,2,15,0,0,4,0.76,-98.4033,-0.66,534.6,-0.569,-7,1.35,-41,3
Ge,CdSe,M_Se,1.213,3.364,-2,-3,4,14,1,4,0,0.03,-6.35,0.06,-178.8,-0.03,74.96,0.54,2,2
Rh,CdTe,M_i_Te_site,0.052,1.053,0,2,5,9,0.75,3,4,0.67,102.9055,1.25,720,1.345,120,2.28,45,6
Ti,CdTe,M_Cd,0.611,1.843,2,3,4,4,0,0,4,-0.34,-64.53,-0.09,-209.7,-0.041,20,-0.15,-26,2
Si,CdSe,M_Se,0.705,2.023,-2,-2,3,14,1,4,0,-0.24,-50.8745,-0.05,-154.5,-0.08,61.36,0.65,20,2
Li,CdTe,M_i_Cd_site,2.569,13.056,0,-2,2,1,0.25,4,3,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Mo,CdS,M_i_Cd_site,0.942,2.565,0,3,5,6,0.25,4,3,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6
Rh,CdTe,M_i_Cd_site,1.827,6.213,0,-1,5,9,0.25,4,3,0.67,102.9055,1.25,720,1.345,120,2.28,45,6
Cs,CdTe,M_Cd,0.103,1.108,2,3,6,1,0,0,4,0.79,20.4954,0.94,-492,1.181,45.49,-0.9,7,-1
In,CdS,M_Cd,2.117,8.309,2,2,5,13,0,0,4,-0.15,2.41,0.03,-309.4,0.171,29,0.09,1,1
Ti,CdTe,M_i_Cd_site,-0.291,0.747,0,3,4,4,0.25,4,3,0.61,47.88,1.32,658,1.448,20,1.54,22,4
La,CdTe,M_Te,0.438,1.55,-2,0,6,3,1,4,0,0.19,11.3055,-0.11,-331.1,0.277,-140.15,-1,5,-3
Ta,CdS,M_i_Cd_site,3.106,22.324,0,-2,6,5,0.25,4,3,0.64,180.9479,1.34,761,1.43,60,1.5,73,5
Cd,CdSe,M_i_Se_site,0.984,2.676,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Be,CdS,M_i_Cd_site,2.677,14.546,0,-1,2,2,0.25,4,3,0.45,9.01218,0.9,899.4,1.12,-240,1.57,4,2
F,CdTe,M_Cd,0.945,2.572,2,1,2,17,0,0,4,0.38,-93.4116,-0.69,813.3,-0.769,328,2.29,-39,-1
Zr,CdTe,M_Te,-0.571,0.565,-2,1,5,4,1,4,0,-0.13,-36.376,0.09,-209.2,0,-140.15,-0.77,-12,-2
S,CdS,M_Cd,1.325,3.762,2,2,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Mg,CdTe,M_i_Te_site,2.608,13.579,0,-2,3,2,0.75,3,4,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2
Li,CdTe,M_i_Te_site,-0.44,0.644,0,2,2,1,0.75,3,4,0.76,6.941,1.23,520.2,1.55,59.8,0.98,3,1
Tl,CdTe,M_i_old,2.622,13.77,0,-2,6,13,0.5,3,3,1.59,204.383,1.48,589.3,1.71,30,2.04,81,3
Os,CdSe,M_Se,-0.55,0.577,-2,1,6,8,1,4,0,0.13,111.24,0.1,-100.9,-0.06,84.96,0.35,42,2
Ag,CdSe,M_i_old,1.827,6.216,0,0,5,11,0.5,3,3,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
Cd,CdTe,M_i_Te_site,-0.622,0.537,0,3,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
Sn,CdTe,M_i_old,-0.634,0.53,0,3,5,14,0.5,3,3,0.71,118.71,1.41,708.6,1.62,121,1.96,50,4
F,CdTe,M_Cd,1.452,4.273,2,0,2,17,0,0,4,0.38,-93.4116,-0.69,813.3,-0.769,328,2.29,-39,-1
Ag,CdTe,M_Te,2.119,8.326,-2,-4,5,11,1,4,0,0.18,-19.732,-0.02,-138.2,-0.156,-64.45,-0.17,-5,-4
N,CdTe,M_i_Te_site,0.27,1.31,0,2,2,15,0.75,3,4,1.71,14.0067,0.75,1402.3,0.92,-7,3.04,7,5
Ga,CdTe,M_i_Te_site,-0.11,0.895,0,2,4,13,0.75,3,4,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Au,CdTe,M_Cd,-0.154,0.857,2,3,6,11,0,0,4,-0.1,84.5565,-0.07,22.4,-0.047,222.74,0.85,31,1
Fe,CdTe,M_i_old,-0.764,0.466,0,3,4,8,0.5,3,3,0.55,55.847,1.17,759.3,1.241,24,1.83,26,6
Au,CdTe,M_i_Te_site,1.33,3.781,0,0,6,11,0.75,3,4,0.85,196.9665,1.34,890.1,1.442,222.74,2.54,79,3
K,CdTe,M_Te,1.776,5.905,-2,-2,4,1,1,4,0,0.54,-88.5017,0.67,-450.4,0.75,-141.79,-1.28,-33,-5
Se,CdTe,M_Te,2.33,10.278,-2,-4,4,16,1,4,0,-0.47,-48.64,-0.2,71.7,-0.2,4.81,0.45,-18,0
Rb,CdTe,M_i_old,2.254,9.521,0,-1,5,1,0.5,3,3,1.61,85.4678,2.16,403,2.48,46.89,0.82,37,4
C,CdTe,M_i_old,1.183,3.263,0,0,2,14,0.5,3,3,0.16,12.011,0.77,1086.4,0.91,122.3,2.55,6,4
Cl,CdTe,M_Cd,0.015,1.015,2,3,3,17,0,0,4,0.86,-76.9573,-0.42,383.4,-0.499,348.8,1.47,-31,5
Sb,CdTe,M_Te,-0.778,0.46,-2,1,5,15,1,4,0,-0.21,-5.843,0.04,-35.5,-0.01,-89.15,-0.05,-1,-1
Ni,CdTe,M_Te,2.06,7.844,-2,-4,4,10,1,4,0,-0.28,-68.9066,-0.21,-132.5,-0.354,-79.15,-0.19,-24,-3
Zr,CdTe,M_Te,0.719,2.051,-2,-1,5,4,1,4,0,-0.13,-36.376,0.09,-209.2,0,-140.15,-0.77,-12,-2
B,CdTe,M_Te,1.031,2.805,-2,-4,2,13,1,4,0,-0.74,-116.789,-0.54,-68.6,-0.62,-163.15,-0.06,-47,-3
Ga,CdTe,M_i_Cd_site,-0.402,0.669,0,2,4,13,0.25,4,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Mo,CdS,M_i_Cd_site,3.304,27.225,0,-2,5,6,0.25,4,3,0.59,95.94,1.3,684.9,1.362,96,2.16,42,6
Tc,CdTe,M_Cd,-0.567,0.567,2,5,5,7,0,0,4,-0.39,-14.41,-0.14,-165.7,-0.131,70,0.21,-5,5
Cs,CdTe,M_i_old,-0.566,0.568,0,3,6,1,0.5,3,3,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1
Zr,CdS,M_Cd,1.782,5.944,2,3,5,4,0,0,4,-0.11,-21.186,0.04,-207.7,0.111,50,-0.36,-8,2
Mn,CdTe,M_i_old,-0.741,0.477,0,3,4,7,0.5,3,3,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7
S,CdTe,M_Cd,0.433,1.542,2,2,3,16,0,0,4,-0.66,-80.344,-0.39,131.88,-0.219,200.42,0.89,-32,4
Ni,CdTe,M_i_Te_site,1.973,7.189,0,-1,4,10,0.75,3,4,0.69,58.6934,1.15,736.7,1.246,111,1.91,28,3
In,CdTe,M_Cd,1.589,4.9,2,2,5,13,0,0,4,-0.15,2.41,0.03,-309.4,0.171,29,0.09,1,1
F,CdTe,M_Te,0.796,2.218,-2,-1,2,17,1,4,0,0.36,-108.6016,-0.64,811.8,-0.88,137.85,1.88,-43,-5
Rb,CdTe,M_Te,0.8,2.227,-2,1,5,1,1,4,0,0.64,-42.1322,0.8,-466.2,0.88,-143.26,-1.28,-15,-2
Ge,CdTe,M_Cd,-0.133,0.876,2,4,4,14,0,0,4,-0.42,-39.8,-0.19,-105.6,-0.119,120,0.32,-16,2
Ru,CdSe,M_Cd,-0.754,0.47,2,5,5,8,0,0,4,-0.33,-11.34,-0.16,-156.7,-0.164,110,0.51,4,6
Ga,CdTe,M_Cd,-0.831,0.436,2,5,4,13,0,0,4,-0.33,-42.687,-0.15,-288.9,-0.079,29,0.12,-17,1
Zn,CdTe,M_Cd,2.298,9.956,2,0,4,12,0,0,4,-0.21,-47.02,-0.16,38.7,-0.157,0,-0.04,-18,0
Pt,CdTe,M_i_Te_site,2.164,8.703,0,-2,6,10,0.75,3,4,0.63,195.08,1.3,870,1.38,205.3,2.28,78,4
Li,CdTe,M_Cd,2.293,9.902,2,0,2,1,0,0,4,-0.19,-105.469,-0.18,-347.5,0.061,59.8,-0.71,-45,-1
Re,CdTe,M_Cd,1.792,5.999,2,1,6,7,0,0,4,-0.42,73.797,-0.13,-107.7,-0.119,14,0.21,27,5
V,CdTe,M_i_Cd_site,2.7,14.88,0,-2,4,5,0.25,4,3,0.54,50.9415,1.22,650,1.321,50,1.63,23,5
Ba,CdTe,M_Cd,2.169,8.745,2,1,6,2,0,0,4,0.47,24.92,0.57,-364.8,0.731,-52,-0.8,8,0
Ag,CdTe,M_i_old,1.301,3.672,0,1,5,11,0.5,3,3,1.15,107.868,1.34,731,1.444,125.7,1.93,47,2
Si,CdTe,M_Te,-0.796,0.451,-2,1,3,14,1,4,0,-0.71,-99.5145,-0.25,-82.8,-0.28,-56.55,-0.2,-38,-2
Tl,CdTe,M_i_old,-0.171,0.842,0,2,6,13,0.5,3,3,1.59,204.383,1.48,589.3,1.71,30,2.04,81,3
I,CdTe,M_i_old,0.007,1.007,0,2,5,17,0.5,3,3,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7
Cs,CdTe,M_i_Cd_site,2.649,14.145,0,-2,6,1,0.25,4,3,1.74,132.9054,2.35,375.7,2.67,45.49,0.79,55,1
Cu,CdTe,M_Cd,-0.537,0.585,2,4,4,11,0,0,4,-0.22,-48.954,-0.24,-122.3,-0.211,118.3,0.21,-19,0
Pt,CdTe,M_i_old,2.385,10.861,0,-2,6,10,0.5,3,3,0.63,195.08,1.3,870,1.38,205.3,2.28,78,4
In,CdTe,M_Te,0.964,2.623,-2,-2,5,13,1,4,0,-0.17,-12.78,0.08,-310.9,0.06,-161.15,-0.32,-3,-3
Rb,CdTe,M_Te,1.587,4.888,-2,-1,5,1,1,4,0,0.64,-42.1322,0.8,-466.2,0.88,-143.26,-1.28,-15,-2
Te,CdTe,M_i_old,-0.584,0.557,0,3,5,16,0.5,3,3,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6
Ir,CdTe,M_Cd,1.443,4.233,2,1,6,9,0,0,4,-0.32,79.81,-0.14,12.3,-0.132,150,0.51,29,1
Pb,CdTe,M_Cd,0.165,1.179,2,3,6,14,0,0,4,0.24,94.79,0.06,-152.2,0.261,110,0.64,34,2
W,CdTe,M_Cd,0.439,1.552,2,4,6,6,0,0,4,-0.35,71.44,-0.11,-97.7,-0.119,60,0.67,26,4
Ta,CdTe,M_i_old,1.388,4.005,0,1,6,5,0.5,3,3,0.64,180.9479,1.34,761,1.43,60,1.5,73,5
I,CdTe,M_i_Te_site,-0.215,0.807,0,2,5,17,0.75,3,4,2.2,126.9045,1.33,1008.4,1.33,295.3,2.66,53,7
S,CdTe,M_i_Te_site,2.052,7.78,0,-2,3,16,0.75,3,4,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6
Mg,CdTe,M_i_old,2.283,9.81,0,-1,3,2,0.5,3,3,0.72,24.305,1.36,737.7,1.6,-230,1.31,12,2
Sb,CdTe,M_Te,2.262,9.602,-2,-4,5,15,1,4,0,-0.21,-5.843,0.04,-35.5,-0.01,-89.15,-0.05,-1,-1
Mn,CdTe,M_i_Cd_site,2.444,11.517,0,-2,4,7,0.25,4,3,0.67,54.938,1.17,717.4,1.24,0,1.55,25,7
Rh,CdTe,M_i_Cd_site,-0.528,0.59,0,3,5,9,0.25,4,3,0.67,102.9055,1.25,720,1.345,120,2.28,45,6
Cu,CdTe,M_Te,-0.824,0.439,-2,1,4,11,1,4,0,-0.24,-64.144,-0.19,-123.8,-0.322,-71.85,-0.2,-23,-4
Ga,CdS,M_i_old,3.403,30.045,0,-2,4,13,0.5,3,3,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3
Cd,CdTe,M_i_old,2.503,12.219,0,-2,5,12,0.5,3,3,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2
